,Area Name,Employment(1),Employment percent relative standard error(3),Hourly mean wage,Annual mean wage(2),Wage percent relative standard error(3),Hourly 10th percentile wage,Hourly 25th percentile wage,Hourly median wage,Hourly 75th percentile wage,Hourly 90th percentile wage,Annual 10th percentile wage(2),Annual 25th percentile wage(2),Annual median wage(2),Annual 75th percentile wage(2),Annual 90th percentile wage(2),"Employment per 1,000 jobs",Location Quotient,city,state_id,RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,city_ascii,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
47,"California-Lexington Park, MD(0015680)",720,5.8,61.03,126940,1.3,40.05,49.23,60.4,70.12,83.02,83290,102400,125620,145840,172680,15.368,1.48,California,MD,753872.0,361.0,"California, MD",msa,MD,1173.7941589902314,1185.0234666871513,1190.3148617843372,1177.201964947663,1182.0160583978557,1186.1912595825245,1206.1827765525888,1208.6719827879845,1210.3299323046638,1208.204408741978,1195.1184529671857,1181.446186260441,1182.8065303628453,1189.3613853451488,1207.37961631525,1209.1319609386858,1215.685019195578,1205.827556274396,1207.8214329083946,1208.7151986511362,1228.6543121072073,1224.4530760615205,1217.7297927753766,1207.2101198418848,1213.9874247841085,1224.389260234654,1229.152934016127,1240.8256501855662,1247.7273388259616,1249.0268563749137,1247.1456990655854,1242.713939252738,1243.3031919503424,1237.5517873505296,1239.4773301745772,1245.1355001968514,1271.576596037222,1282.2543253598258,1278.995051773298,1259.428400711918,1262.203283317343,1267.0306212637372,1271.867811364098,1274.8459384128837,1290.780594158462,1300.797866604091,1298.4236236146971,1304.4403050778951,1297.4722904979171,1302.7673153331723,1289.3015550696489,1291.862603005471,1298.4914308989055,1304.505011215908,1310.0438806251116,1313.7048044215787,1315.561670989665,1328.345681596957,1330.007314098028,1341.1289794669394,1358.016321026704,1369.2524548491804,1376.210682513387,1362.2502379242387,1358.5738114155406,1363.662918808846,1369.410820415015,1373.8195481825148,1367.7722136726104,1370.4133256314524,1380.0499504487125,1401.548298680891,1430.472764162535,1440.6807752108568,1463.6853701103987,1478.271036311197,1517.9123604212512,1547.0285937109115,1569.9818809080436,1588.9981806403066,1585.1736891106111,1609.755012368083,1588.824186882258,1600.1836124101696,1571.224876969525,1587.64252760359,1573.0337390577752,1589.7627234323463,1597.7860071003677,1613.6366347009114,1633.2420161713144,1637.9937729515166,1638.668101661439,1606.760486632134,1583.802833027548,1601.034030269739,1620.4491140696796,1643.4019137665528,1632.971677260855,1636.7654060748878,1649.482469906075,1685.9477095129769,1712.738773534157,1733.1251397974268,1723.632275132275,California,Maryland,24037,St. Mary's,38.2969,-76.4949,14129,442.0,shape,False,False,America/New_York,3,20653 20619 20634,1840006228
48,"Canton-Massillon, OH(0015940)",450,6.8,46.81,97370,1.8,29.22,37.26,46.23,56.87,64.57,60770,77490,96160,118290,134300,2.799,0.27,Canton,OH,394439.0,137.0,"Canton, OH",msa,OH,665.6387841712842,670.0111594271992,671.6446357933477,680.7837313105236,675.8447002932172,675.6984879841791,675.7008574279059,684.4726453747762,679.9604729120915,682.9156543954396,681.7118414073244,687.5022957220928,684.4751427173159,686.5455617577444,689.0925551607376,689.2621708228671,694.1591113733971,697.5669990804921,694.3750239098961,687.2558944032835,684.2204913181413,698.6640045160794,696.7454207300849,694.2038033502041,689.851788917454,696.6189425291076,703.8296834967722,706.8225719943083,713.0825572718362,722.1793042905322,724.5361780376315,724.5310146774052,719.74070021277,715.9524856378937,715.4708645365025,718.5885066790675,722.3883037749761,722.8572313021402,721.995656728883,723.6631180191898,727.8672205250309,737.5769112423378,739.4173244933899,739.2515738492762,736.3305728984321,737.1713639277184,742.6783591509661,739.8912320126389,744.4890438142822,748.1545146192211,760.812062912029,763.7733069846157,768.6942949417805,762.1443039550596,761.7824518242251,759.6197338006488,762.6807593066751,765.3680068517835,770.3628433308606,770.1578947753528,774.6344675073224,779.788349081478,790.5371330706943,796.1455066859523,799.1766933346604,799.026278209269,806.2183314522894,807.5721164613394,816.0032186306238,819.1751253467828,823.0722034820833,835.8468402185955,839.350902929379,847.7816959322652,847.8819940233105,852.1952882376286,858.5740774054537,862.1526470876559,871.0938370659592,883.5776098202264,889.716750138055,897.8965903023615,903.8466990499804,909.9419923529928,911.9044940767834,909.1150024193174,925.8337772257806,936.7272148300056,954.3450796317364,967.9162485622855,991.5370514485902,999.4013895009286,1006.8903243039124,1004.3906186005028,1010.3995615881868,1008.6011473351572,1011.1674373607452,1010.3354376997884,1018.3738102727934,1021.0773783282384,1024.715431273182,1030.6368999538022,1035.6915602938689,1047.8637275081642,1048.7240047534167,Canton,Ohio,39151,Stark,40.8078,-81.3676,277741,1038.8,shape,False,True,America/New_York,2,44714 44710 44702 44703 44706 44707 44704 44705 44708 44709 44711 44750 44799,1840000963
49,"Cape Coral-Fort Myers, FL(0015980)",1060,14.6,53.05,110350,1.7,29.37,38.4,50.37,64.66,81.87,61100,79880,104760,134490,170290,3.713,0.36,Cape Coral,FL,394440.0,78.0,"Cape Coral, FL",msa,FL,1062.199782819812,1071.8524239126548,1078.528796001707,1093.7881037107727,1105.8171520749388,1120.1849631445257,1132.5683400626278,1139.0723179287395,1159.4538026816035,1164.9349545075215,1187.97862171646,1187.523440654972,1195.9469575604792,1189.0846796081662,1191.3503759277426,1201.9096854197703,1207.3217320180229,1213.6381021544964,1215.5877873392333,1223.8515200736797,1228.7327395648952,1229.6466739604052,1234.8241733035554,1243.420787287387,1253.5112251102605,1254.883660320623,1253.9398223712342,1256.592355366743,1256.9612152205157,1260.248923107728,1262.8931450356856,1269.8824021339317,1279.8407304105103,1287.7447816969056,1296.174220225022,1301.842598006247,1308.4202505931376,1319.248370298349,1322.5650320387851,1321.452642094027,1317.2226244654214,1318.608950665834,1325.291179837348,1339.714263088076,1345.4743787975196,1352.925187837889,1352.808528742466,1356.5903814078542,1363.390586401892,1364.6446174199325,1366.2151411801744,1367.8531569968827,1367.6316304643976,1377.0628297597843,1379.4081366285136,1386.7562667590023,1388.4952219336385,1394.4478771208069,1405.123791772454,1408.3447200666574,1415.3488969652362,1418.6214231236631,1424.1964044423069,1415.5070051202104,1411.272357101054,1418.4815739266348,1435.0263999325844,1451.7009800865253,1467.1719635743996,1486.2408065743232,1502.808642544924,1513.5008532600575,1520.6300902160713,1528.3290155778084,1541.7315018337658,1557.5741319856927,1585.502132872045,1624.129759008242,1677.4567948158397,1745.5797971309685,1808.007006699296,1869.49038141608,1924.4013098039584,1970.386014911351,1989.5923086619548,1993.192206520408,2004.449108238491,2035.457025367316,2076.5255373062696,2093.0487411631893,2107.141188007826,2109.448885779971,2133.068696059556,2172.406748076653,2222.57987270922,2263.255791932574,2287.497088569143,2288.303416773593,2301.1457845460645,2289.2287300029725,2267.8955518913035,2252.138082612801,2238.245107580998,2252.715166506265,2239.470089741881,Cape Coral,Florida,12071,Lee,26.6443,-81.9957,682773,690.5,shape,False,True,America/New_York,2,33990 33993 33914 33991 33909 33904 33910 33911 33915,1840015130
50,"Cape Girardeau, MO-IL(0016020)",120,27.1,35.12,73060,3.5,20.68,21.87,31.11,42.52,57.1,43000,45490,64700,88450,118770,2.749,0.26,Cape Girardeau,MO,394441.0,405.0,"Cape Girardeau, MO",msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.7428968747173,724.3560972634424,,771.2727937246661,785.354840853159,791.4130320064174,795.0952530682903,785.8054918839546,766.0078784058754,792.059428434596,838.9635948576207,850.8995198229142,839.5609438261107,807.1757184426723,819.5310579103549,829.4431058236825,825.3472222222222,Cape Girardeau,Missouri,29031,Cape Girardeau,37.3109,-89.5597,39415,531.9,shape,False,True,America/Chicago,3,63701 63703,1840007598
51,"Carbondale-Marion, IL(0016060)",70,14.7,44.15,91830,4.1,19.4,27.98,45.07,57.38,65.89,40340,58200,93740,119360,137050,1.279,0.12,Carbondale,IL,394442.0,321.0,"Carbondale, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2416121171061,556.298201052887,551.7195529666134,548.539849950082,551.0218148922897,551.6371338804651,555.232029116909,555.7351664259304,556.1261914040044,553.3917541898168,557.8806958892408,560.5436034069251,567.9066572199164,565.2014411346687,565.4576754225506,561.4229261400762,562.3154564668781,560.9230169971135,561.5984110455959,559.8487783719131,562.4908230850422,570.9028941405246,570.4844280883289,572.9742383524126,567.1486177967656,572.0326302083121,575.3748780055491,581.5622424533407,588.0115141857148,593.3034473061858,593.1356423465022,588.3655807184758,579.3674625272442,583.6978209904463,588.4596666133233,597.0556979545565,597.5004411352705,596.6732193229873,597.2713234726255,598.6983635589883,605.9188838007858,612.8989827331995,,613.9405460146784,615.5211488948493,,615.5229693279015,613.8042028478576,628.3628058289127,643.0673671746902,646.3880688779866,634.8084837165449,635.1973581837756,631.5510554278006,629.0482152863652,639.7811986813789,664.3388453028309,674.0570779405941,687.0082502311169,680.9185032501888,683.8514081555016,672.7355258097373,671.4023570740211,676.0351503335842,680.4897847802487,687.8618330893162,688.8911960953761,698.8593491451903,702.5158730158731,Carbondale,Illinois,17077,Jackson,37.7221,-89.2237,66482,563.7,shape,False,True,America/Chicago,3,62901 62902 62903,1840007560
53,"Casper, WY(0016220)",80,27.2,49.78,103530,6,26.65,30.98,49.64,55.06,97.09,55430,64430,103240,114510,201950,2.078,0.2,Casper,WY,394445.0,454.0,"Casper, WY",msa,WY,,,,,,,,,,,,,,,,,943.8869386694254,930.8554152536204,919.240421371773,909.814028881589,904.989602473089,875.5006070520395,871.1292129717099,870.1738411446044,876.1417093781195,887.222787810682,902.9892037619236,910.2332170987944,912.8011738077593,903.0574473930948,903.0744673011868,894.3407380433393,881.2095513624953,871.8187598476082,870.155610221223,872.6457496899174,874.3441529502887,869.9565233316671,876.0580068225448,886.524968103205,905.712537876434,924.2786400455492,936.613288053318,929.4938526300188,917.448822581606,909.8769129649692,916.251486562778,929.4372664970728,934.4019307649056,940.6909389193324,943.7424724350338,947.2961292154552,956.8434757857568,961.2318863959003,970.88338399517,977.6550201188714,975.8374946159864,968.0833815075462,959.621664057053,974.8022710364908,992.5069312916156,998.0166291267072,992.012022942224,980.3036765114211,972.1669070528012,962.862784385588,969.8275456230316,979.6512893504872,983.9727688691424,959.1917327763974,960.204831535347,960.329761603553,971.1939111617016,964.674535523788,959.0428367326876,973.5191638572816,987.0420911758804,1009.8280905493298,1028.2428179329097,1044.8942783903003,1047.1090782384792,1044.4033981778243,1039.1257687123357,1048.291311320403,1052.3269679204243,1071.3321794022004,1078.9957275599893,1094.4400593685564,1095.2062341285111,1118.6954206134694,1123.8067736282578,1123.760865026538,1116.460700524312,1119.512118158036,1123.9157523138467,1105.711822355295,1094.9337767898537,1098.1427328603556,1122.4504062728186,1156.4983066493685,1186.5480750870324,1196.771820587948,1215.0687726241229,1226.7272874679036,1236.5613275613275,Casper,Wyoming,56025,Natrona,42.842,-106.3208,63962,845.5,shape,False,True,America/Denver,3,82604 82601 82609 82602 82605,1840038324
54,"Cedar Rapids, IA(0016300)",1190,6.9,49.38,102700,1.7,31.02,38.67,49.82,60.4,65.23,64530,80440,103630,125630,135670,8.533,0.82,Cedar Rapids,IA,394447.0,179.0,"Cedar Rapids, IA",msa,IA,,758.1084412409417,760.8934128480319,765.6032546440305,774.6168393839143,777.1506942353949,772.1718486493131,775.6842804804738,778.7986598928914,789.4553826568136,793.1713986773964,791.0474155815289,789.8720040161575,790.9491031125715,783.4359048209601,791.2336738136239,800.1571269104612,808.5707976046976,802.8462100930408,799.4800629534732,807.424895665311,808.1938023612521,804.720918900232,811.9026627979554,812.506350754869,817.0029864559145,807.8555556874767,818.1458431149376,815.7358524355329,814.7922283402263,808.292292778019,813.994256923388,812.6410337054704,814.9107623416996,810.1371235117101,808.8641129503965,810.7053330368611,814.1218201305967,823.7950532037044,827.010139905674,838.1472600566601,840.0758396024115,841.2728774411053,839.3655538292701,840.6507193841701,839.17130098148,839.2735929427913,839.6631377726811,841.764183347854,844.9852919576261,845.4479697233872,849.2205495091221,849.1497003964748,852.4509228561359,858.326441389271,862.9577418190756,863.3235658513656,861.3944393655948,858.9641893650809,864.2891451532711,863.4794579193866,865.1286260225827,863.8912185556186,865.2091602671057,867.3910615744836,867.8774654243362,875.6457609429258,884.7828943425714,895.5541749940238,895.7155972354277,897.1862769197658,891.8854931954676,897.9243189930132,905.0800219161256,909.8114814442868,919.3087807293078,923.097705724178,935.6059012008424,930.1679662312556,930.0870299705672,926.452645842557,927.9761315468122,919.5052071202472,925.2733581485752,935.8091826438084,947.1952205316128,954.052252599739,949.4232831690932,964.6006726124916,970.1994242748544,986.7939569345692,987.0313769575672,976.2028411488636,981.2593594488084,979.278958229208,992.4875466538502,989.6281969071764,1009.7772331143258,1021.4486686616972,1029.8473712909984,1025.6684990436022,1029.6733267671357,1039.2571157540704,1035.985570094904,1045.0852272727273,Cedar Rapids,Iowa,19113,Linn,41.9662,-91.6783,192714,712.9,shape,False,True,America/Chicago,2,52404 52401 52405 52411 52402 52403 52406 52407 52408 52409 52410 52497 52498 52499,1840000471
55,"Chambersburg-Waynesboro, PA(0016540)",190,12.1,52.29,108760,2.4,34.54,40.1,49.46,59.59,75.68,71840,83410,102880,123950,157410,3.253,0.31,Chambersburg,PA,394453.0,277.0,"Chambersburg, PA",msa,PA,732.8620914461471,729.4868005726048,728.2773451456485,732.0509283967136,,742.0155690596482,744.7189135591716,749.4207203409909,742.4786945427289,748.5006473700505,750.7812399351724,756.2180156901003,763.1954317515389,762.7408762353979,767.9560334382489,763.2636529554522,759.7217926870712,771.989215261035,774.081810164279,777.2429121963564,769.4263981845451,771.3386733274713,777.0592767519325,782.6793144366457,781.3707977736819,782.5467361971125,780.9729258972321,779.8867253815996,782.7176484030643,780.416826297391,784.5022609053096,790.3473853217545,790.4158259213791,788.8944741329193,787.5530869320268,793.9193603859596,802.4552909719787,807.0058892285896,808.1582776830982,808.4445468773604,808.1377958259105,811.9030569282191,813.9207310868674,816.4028843403901,816.1301607751182,812.6793842920409,814.9069625359307,818.6996954139239,821.7954604586573,823.3160861025425,828.1335005022424,836.6222875089738,842.7476574921745,840.7229419209556,842.2799524234867,845.1751585451169,847.9847813184917,852.4028496736573,855.1178707282586,857.43600388081,849.491246320857,844.1846011609724,850.5163088207246,863.9857719876105,866.548770731981,869.7620459868344,879.3851989405778,898.5561803645611,918.6939884437376,926.2855770079474,929.6911543026838,928.3058660583904,929.3423155799762,923.6083447916288,937.0310268797977,958.6496294534388,988.7745682851886,1002.8933749942862,990.2364765228484,995.5798935513478,1002.3499902897462,1020.6717422797514,1028.4778955625247,1032.4318981883653,1047.0246159441108,1048.492556503467,1054.9019851949772,1055.78422307017,1070.3782846076974,1076.0672054692943,1094.7409404858352,1100.548954010177,1097.9857473562652,1094.2920391996545,1104.0555433240102,1109.3021171843216,1126.73514509082,1123.5668535276973,1139.672851686992,1136.6758577024134,1142.5620023219917,1153.002590284137,1165.9462750075616,1195.0714455148209,1191.2103174603176,Chambersburg,Pennsylvania,42055,Franklin,39.9315,-77.6556,22141,1171.8,shape,False,True,America/New_York,3,17201,1840001410
56,"Champaign-Urbana, IL(0016580)",860,3.5,54.47,113300,2.2,31.14,39.09,50.27,65.28,83.8,64770,81300,104570,135780,174300,8.373,0.81,Champaign,IL,394454.0,209.0,"Champaign, IL",msa,IL,837.2608822525067,845.1952296372198,860.220120648566,861.3578799937039,862.4890313125596,865.1543160559166,866.0641589204055,864.6452784705857,867.0296153964466,869.3630439431587,876.4320410435653,865.697910312042,864.0955446344275,857.6972800565907,863.3394343529907,868.4574588459467,868.7041095166838,874.3989991369183,876.6683188454095,874.5000654454669,870.016858518371,863.6878601904209,864.703709335867,889.2896058676987,893.5952367776932,903.49572402891,885.1848148614429,890.5350586363114,893.0984002327042,895.1383311257939,890.0389138399639,885.7911944840159,886.7156020387832,897.6023716713393,902.6743873463938,900.6748349358357,897.0014487525191,903.9342101323832,906.6894886481824,912.1469878093874,910.2643317863658,911.6029779669548,910.7087075534312,901.5528159918448,907.9546198717914,913.0338832448592,932.6090225838004,938.1453856434124,938.5594000790034,931.7433517174971,926.0312314172928,933.0524959600236,940.6272371814576,946.1610500613074,941.2721467135004,937.523635071681,945.034389881224,951.3053692410148,959.2635905435234,954.821129763529,956.1179523544766,953.8668576492483,957.0935848019146,952.3526052947598,951.8255426116908,947.9447954440844,946.149736001482,945.2752312661628,959.139806403146,976.8616452963028,988.1593359815676,982.7097797296054,982.9160973719664,987.99165135348,989.3429930744544,989.5371970711242,988.056097728178,995.0109930120371,999.8356792230124,1009.5715738500752,1012.1356848409094,1027.9683610752256,1047.9325552780597,1064.5118990212918,1075.183146797206,1073.726897785829,1091.210638819045,1095.6860107815962,1112.9691677555502,1109.6279419441726,1106.9072890402908,1106.31552558864,1111.0179330812502,1112.2824816415591,1120.583793803727,1130.0562187140615,1133.8108631850434,1136.1960376617017,1150.1148465074946,1174.781472148592,1166.7355824691294,1159.706533844851,1149.3969794141724,1166.8550853646493,1171.6836469534048,Champaign,Illinois,17019,Champaign,40.1142,-88.2737,153278,1482.7,shape,False,True,America/Chicago,2,61822 61820 61821 61824 61825 61826,1840007239
57,"Charleston, WV(0016620)",300,13.2,42.34,88070,3.6,25.38,29.44,39.15,49,63.72,52790,61230,81430,101920,132540,2.978,0.29,Charleston,WV,394455.0,192.0,"Charleston, WV",msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,695.0118986389065,702.5796828440205,722.3276727602948,718.0483423603926,728.6816851773623,727.8810237853135,732.952329020859,740.0969420727117,743.608363397965,745.7734425345501,742.9104974658735,738.0283344862864,,735.0757768860365,740.0538350196366,753.1966022869478,752.3959348211528,761.6624473879294,758.8085247318544,764.3425854255676,755.6685737621056,757.8913291736808,758.5551640691017,763.975067267755,762.7244619503498,760.1313227451828,755.7210581392311,755.9665823751521,761.2368303420787,764.2932323621501,772.6030974677983,768.4457538004012,775.007908954965,775.4176572024882,775.7715786062909,777.3994324370263,779.278008378926,782.8724660701607,781.363790159838,780.3779845834763,783.2914254042071,792.3276826428787,791.0044448725303,789.6386557680989,784.8796315443553,790.4994947375508,800.6843963771599,800.0991716341312,802.9838004992209,801.4795310920252,807.9969186813867,811.0794514517738,810.4370977005291,822.8626521211851,826.3109349324674,836.32502130023,821.4348801279506,819.3652380150396,810.6250909532719,824.6405850998174,830.9560366681669,842.4466238555289,836.4395944800688,851.7174813492571,863.2954023961485,881.8405992947016,887.8763934417842,883.3693518574247,892.9928944495649,886.3752102596063,886.1221657896389,884.0262766479832,886.1315218690492,892.9886180092305,894.1880327891704,900.7954917460652,913.4535960022336,916.0118709797532,909.730446069552,921.6062977106568,933.0357142857144,Charleston,West Virginia,54039,Kanawha,38.3484,-81.6322,141640,579.4,shape,False,True,America/New_York,2,25387 25305 25304 25303 25302 25301 25311 25314 25317 25321 25322 25323 25324 25325 25326 25327 25328 25329 25330 25331 25332 25333 25334 25335 25336 25337 25338 25339 25350 25364 25375 25392 25396,1840006196
